gw_paint_fid,casual,temperature,registered,hour,feeling_temp
L_1,2,0.46,49,11,-0.0016
L_1,2,1.4,53,12,1.0016
L_1,3,1.4,49,13,1.0016
L_1,5,2.34,49,14,1.0016
L_1,7,3.28,45,15,3.0014
L_1,3,3.28,61,16,-0.0016
L_1,4,3.28,172,17,3.0014
L_1,3,3.28,165,18,1.0016
L_1,3,3.28,105,19,-0.0016
L_1,5,2.34,69,20,-0.9982
L_1,0,2.34,64,21,-0.9982
L_1,2,2.34,34,22,1.0016
L_1,1,1.4,15,23,-2.998
L_1,0,2.34,2,0,-0.0016
L_1,0,2.34,3,1,-0.9982
L_1,4,2.34,0,2,-0.9982
L_1,0,2.34,1,3,-0.9982
L_1,0,2.34,1,4,-2.0014
L_1,0,2.34,3,5,-0.0016
L_1,1,2.34,17,6,-0.0016
L_1,1,2.34,48,7,-2.0014
L_1,1,2.34,154,8,-2.0014
L_1,4,3.28,119,9,1.0016
L_1,2,2.34,59,10,1.9982
L_1,5,3.28,47,11,-0.9982
L_1,3,3.28,61,12,-0.9982
L_1,1,7.98,74,13,5.9978
L_1,2,9.86,61,14,9.9974
L_1,10,9.86,66,15,9.9974
L_1,8,8.92,95,16,5.9978
L_1,7,8.92,183,17,5.0012
L_1,7,7.98,175,18,3.0014
L_1,3,5.16,88,19,-0.0016
L_1,4,3.28,71,20,-2.998
L_1,1,2.34,62,21,-2.998
L_1,5,2.34,35,22,-2.0014
L_1,3,1.4,29,23,-4.9978
L_1,1,1.4,11,0,-4.9978
L_1,0,1.4,5,1,-6.001
L_1,0,0.46,2,2,-4.9978
L_1,0,0.46,1,3,-4.9978
L_1,0,-0.48,2,5,-6.9976
L_1,0,-0.48,39,6,-6.9976
L_1,1,-1.42,86,7,-8.0008
L_1,4,-1.42,184,8,-8.0008
L_1,6,-0.48,127,9,-6.9976
L_1,2,0.46,50,10,-6.001
L_1,9,0.46,55,11,-6.9976
L_1,2,1.4,67,12,-4.0012
L_1,4,1.4,47,13,-4.9978
L_1,4,2.34,43,14,-2.998
L_1,4,2.34,56,15,-2.998
L_1,5,2.34,73,16,-2.0014
L_1,5,1.4,170,17,-2.998
L_1,2,1.4,145,18,-2.0014
L_1,4,1.4,92,19,1.0016
L_1,1,1.4,108,20,-0.9982
L_1,1,0.46,53,21,-2.0014
L_1,2,0.46,39,22,-2.0014
L_1,4,1.4,34,23,-0.9982
L_1,3,1.4,10,0,1.0016
L_1,0,-0.48,7,1,-0.9982
L_1,0,-1.42,1,2,-4.9978
L_1,0,-1.42,1,3,-4.9978
L_1,0,-1.42,7,5,-6.001
L_1,2,-0.48,26,6,-0.9982
L_1,0,-1.42,87,7,-2.0014
L_1,3,-1.42,217,8,-6.001
L_1,3,-0.48,124,9,-4.0012
L_1,5,1.4,46,10,-2.0014
L_1,3,2.34,61,11,-0.9982
L_1,8,3.28,78,12,-0.0016
L_1,9,4.22,73,13,1.0016
L_1,15,5.16,76,14,1.9982
L_1,9,5.16,81,15,1.9982
L_1,8,6.1,91,16,3.0014
L_1,10,4.22,195,17,1.9982
L_1,3,3.28,152,18,1.0016
L_1,1,3.28,102,19,-0.0016
L_1,2,3.28,69,20,-0.0016
L_1,2,3.28,41,21,-0.0016
L_1,1,3.28,45,22,-0.0016
L_1,1,3.28,30,23,-0.0016
L_1,3,3.28,36,0,-0.0016
L_1,1,3.28,17,1,-0.0016
L_1,5,3.28,12,2,-0.0016
L_1,1,3.28,10,3,-0.0016
L_1,0,2.34,8,4,-0.9982
L_1,0,1.4,9,5,-0.9982
L_1,0,1.4,4,6,1.0016
L_1,0,2.34,4,7,1.0016
L_1,0,1.4,10,8,-0.9982
L_1,3,1.4,17,9,-0.9982
L_1,3,1.4,31,10,-2.0014
L_1,1,2.34,46,11,-0.9982
L_1,10,2.34,42,12,-0.9982
L_1,10,2.34,62,13,-0.9982
L_1,5,2.34,50,14,1.9982
L_1,11,2.34,49,15,1.9982
L_1,8,2.34,63,16,-0.9982
L_1,14,3.28,64,17,-2.0014
L_1,2,5.16,81,18,-0.0016
L_1,6,5.16,78,19,-0.0016
L_1,5,6.1,64,20,3.0014
L_1,3,4.22,53,21,1.0016
L_1,2,4.22,43,22,1.9982
L_1,7,4.22,52,23,1.0016
L_1,2,4.22,37,0,1.0016
L_1,4,4.22,40,1,-0.9982
L_1,0,4.22,20,2,-0.9982
L_1,3,4.22,10,3,3.0014
L_1,0,4.22,2,4,-0.9982
L_1,0,4.22,1,5,1.0016
L_1,0,4.22,1,6,1.0016
L_1,0,3.28,8,7,-0.0016
L_1,2,3.28,21,8,1.0016
L_1,7,5.16,38,9,3.0014
L_1,15,6.1,74,10,3.0014
L_1,28,7.04,89,11,3.998
L_1,48,7.98,126,12,5.9978
L_1,47,7.98,135,13,7.9976
L_1,47,7.98,114,14,7.001
L_1,52,7.98,130,15,7.001
L_1,42,7.98,115,16,7.001
L_1,24,7.98,97,17,7.9976
L_1,13,6.1,65,18,3.998
L_1,1,5.16,20,19,3.0014
L_1,5,5.16,21,20,3.0014
L_1,5,4.22,22,21,3.998
L_1,5,4.22,57,22,3.998
L_1,4,3.28,26,23,3.0014
L_1,1,3.28,14,0,3.0014
L_1,1,2.34,4,1,1.9982
L_1,0,1.4,3,2,1.0016
L_1,0,1.4,1,3,1.0016
L_1,1,1.4,1,4,1.0016
L_1,1,1.4,9,5,1.0016
L_1,1,0.46,29,6,-0.0016
L_1,6,0.46,89,7,-0.0016
L_1,7,-0.48,223,8,-0.9982
L_1,3,2.34,115,9,1.9982
L_1,6,3.28,49,10,1.0016
L_1,11,6.1,36,11,5.0012
L_1,7,7.04,59,12,7.001
L_1,10,8.92,54,13,7.9976
L_1,8,8.92,52,14,7.9976
L_1,4,9.86,46,15,9.9974
L_1,16,8.92,98,16,7.001
L_1,9,7.04,207,17,5.0012
L_1,5,7.98,170,18,5.9978
L_1,5,7.04,123,19,7.001
L_1,6,7.04,82,20,5.9978
L_1,3,7.04,75,21,7.001
L_1,3,5.16,34,22,3.998
L_1,6,6.1,19,23,5.9978
L_1,4,5.16,6,0,5.0012
L_1,0,5.16,4,1,5.0012
L_1,1,4.22,1,2,1.9982
L_1,0,5.16,1,3,1.9982
L_1,0,4.22,3,4,1.0016
L_1,0,4.22,2,5,-0.9982
L_1,0,4.22,39,6,-0.9982
L_1,3,3.28,97,7,-2.998
L_1,7,3.28,236,8,-2.998
L_1,7,3.28,128,9,-2.998
L_1,4,2.34,44,10,-4.0012
L_1,1,2.34,49,11,-4.0012
L_1,2,3.28,63,12,-2.998
L_1,2,3.28,48,13,-2.998
L_1,3,2.34,61,14,-2.998
L_1,6,2.34,45,15,-2.998
L_1,4,2.34,79,16,-4.0012
L_1,4,2.34,172,17,-4.0012
L_1,1,1.4,151,18,-4.0012
L_1,1,-0.48,100,19,-8.0008
L_1,3,-0.48,53,20,-6.9976
L_1,8,-1.42,46,21,-8.9974
L_1,0,-2.36,29,22,-8.9974
L_1,3,-2.36,9,23,-8.9974
L_1,0,-3.3,17,0,-10.9972
L_1,0,-3.3,7,1,-8.9974
L_1,1,-4.24,2,2,-10.9972
L_1,0,-5.18,2,3,-10.9972
L_1,0,-5.18,7,5,-8.9974
L_1,0,-5.18,43,6,-6.001
L_1,4,-5.18,95,7,-8.9974
L_1,1,-3.3,198,8,-6.9976
L_1,4,-2.36,119,9,-6.9976
L_1,8,-1.42,51,10,-4.0012
L_1,1,-1.42,40,11,-6.001
L_1,4,0.46,57,12,-4.0012
L_1,2,0.46,67,13,-4.9978
L_1,2,1.4,56,14,-4.0012
L_1,3,1.4,61,15,-4.0012
L_1,7,1.4,72,16,-2.998
L_1,9,1.4,157,17,-2.998
L_1,2,0.46,168,18,-4.9978
L_1,1,-1.42,87,19,-8.0008
L_1,0,-1.42,84,20,-6.001
L_1,0,-1.42,83,21,-6.001
L_1,4,-0.48,42,22,-4.9978
L_1,0,-0.48,37,23,-6.001
L_1,0,-1.42,16,0,-6.9976
L_1,0,-1.42,7,1,-6.001
L_1,0,-1.42,3,2,-6.001
L_1,0,-1.42,1,4,-6.9976
L_1,0,-2.36,6,5,-8.0008
L_1,0,-2.36,26,6,-8.0008
L_1,0,-3.3,99,7,-10.9972
L_1,5,-3.3,173,8,-10.9972
L_1,1,-2.36,121,9,-8.9974
L_1,1,-2.36,34,10,-8.9974
L_1,1,-1.42,44,11,-8.0008
L_1,4,-0.48,65,12,-6.9976
L_1,3,0.46,59,13,-4.9978
L_1,6,1.4,42,14,-4.0012
L_1,0,1.4,50,15,-2.998
L_1,4,1.4,76,16,-4.0012
L_1,6,0.46,159,17,-4.0012
L_1,3,-0.48,157,18,-4.0012
L_1,2,-1.42,110,19,-4.9978
L_1,4,-1.42,93,20,-4.0012
L_1,2,-1.42,70,21,-2.0014
L_1,4,-2.36,47,22,-2.998
L_1,1,-2.36,33,23,-6.001
L_1,2,-3.3,12,0,-6.9976
L_1,1,-3.3,6,1,-6.9976
L_1,0,-3.3,3,2,-6.9976
L_1,0,-4.24,4,5,-8.0008
L_1,1,-3.3,23,6,-4.0012
L_1,1,-4.24,73,7,-4.9978
L_1,4,-3.3,212,8,-8.0008
L_1,8,-2.36,132,9,-8.0008
L_1,5,-1.42,39,10,-6.9976
L_1,12,2.34,52,11,-0.9982
L_1,7,2.34,64,12,-0.9982
L_1,21,3.28,89,13,-0.9982
L_1,17,6.1,67,14,3.0014
L_1,12,7.04,62,15,5.0012
L_1,14,6.1,111,16,3.0014
L_1,18,6.1,193,17,5.9978
L_1,9,5.16,165,18,5.0012
L_1,7,4.22,94,19,3.998
L_1,2,2.34,61,20,-0.9982
L_1,1,1.4,46,21,-2.0014
L_1,2,1.4,41,22,-0.9982
L_1,5,0.46,48,23,-0.0016
L_1,3,-0.48,27,0,-2.998
L_1,2,-1.42,22,1,-2.0014
L_1,2,-1.42,13,2,-2.0014
L_1,3,-2.36,7,3,-2.998
L_1,0,-2.36,4,4,-4.9978
L_1,0,-2.36,1,5,-4.9978
L_1,1,-2.36,1,6,-6.9976
L_1,2,-2.36,9,7,-6.001
L_1,2,-1.42,28,8,-6.001
L_1,5,-0.48,38,9,-4.0012
L_1,13,2.34,71,10,-2.0014
L_1,30,6.1,84,11,1.9982
L_1,27,6.1,93,12,1.9982
L_1,32,6.1,103,13,1.9982
L_1,30,7.98,90,14,5.0012
L_1,47,7.98,127,15,3.998
L_1,42,7.98,103,16,3.998
L_1,24,7.04,113,17,3.0014
L_1,4,5.16,60,18,1.0016
L_1,2,5.16,39,19,1.9982
L_1,1,4.22,39,20,1.0016
L_1,9,4.22,42,21,3.998
L_1,6,3.28,39,22,1.0016
L_1,1,2.34,31,23,-0.9982
L_1,5,1.4,34,0,-0.9982
L_1,1,1.4,23,1,-0.9982
L_1,1,1.4,19,2,-0.9982
L_1,4,1.4,8,3,-0.9982
L_1,0,1.4,2,4,-2.0014
L_1,2,1.4,3,6,-2.0014
L_1,0,2.34,3,7,1.9982
L_1,1,2.34,11,8,-0.9982
L_1,12,3.28,35,9,-0.9982
L_1,19,6.1,86,10,1.9982
L_1,26,7.04,86,11,3.0014
L_1,58,8.92,94,12,5.0012
L_1,62,9.86,92,13,9.9974
L_1,51,10.8,110,14,11.0006
L_1,40,10.8,122,15,11.0006
L_1,28,11.74,106,16,11.9972
L_1,30,11.74,95,17,11.9972
L_1,17,10.8,78,18,11.0006
L_1,11,10.8,50,19,11.0006
L_1,15,10.8,32,20,11.0006
L_1,6,10.8,45,21,11.0006
L_1,5,10.8,31,22,11.0006
L_1,3,10.8,27,23,11.0006
L_1,3,9.86,8,0,9.9974
L_1,1,9.86,6,1,9.9974
L_1,0,8.92,2,2,5.9978
L_1,1,7.98,1,3,5.0012
L_1,0,7.04,2,4,3.998
L_1,0,7.04,3,5,3.998
L_1,1,7.98,25,6,3.998
L_1,2,7.98,96,7,3.998
L_1,7,9.86,249,8,9.9974
L_1,8,10.8,122,9,11.0006
L_1,9,12.68,46,10,13.0004
L_1,10,16.44,43,11,17.0
L_1,27,18.32,99,12,18.9998
L_1,27,19.26,93,13,20.003
L_1,14,20.2,76,14,22.9994
L_1,19,18.32,71,15,18.9998
L_1,16,16.44,102,16,17.0
L_1,25,13.62,218,17,13.997
L_1,11,10.8,194,18,11.0006
L_1,12,9.86,86,19,9.9974
L_1,5,8.92,65,20,5.0012
L_1,8,8.92,35,21,5.0012
L_1,1,7.98,44,22,3.0014
L_1,1,7.04,19,23,3.0014
L_1,7,6.1,12,0,1.9982
L_1,0,6.1,5,1,-0.0016
L_1,1,5.16,2,2,-0.9982
L_1,0,2.34,1,4,-4.0012
L_1,0,2.34,4,5,-4.0012
L_1,0,1.4,30,6,-4.0012
L_1,2,1.4,103,7,-4.0012
L_1,10,1.4,213,8,-4.0012
L_1,2,2.34,108,9,-2.998
L_1,5,3.28,47,10,-2.0014
L_1,11,4.22,46,11,-0.0016
L_1,6,5.16,65,12,1.9982
L_1,14,7.04,68,13,3.998
L_1,10,7.98,69,14,5.0012
L_1,11,7.98,74,15,5.9978
L_1,21,7.98,77,16,5.0012
L_1,15,7.04,191,17,3.998
L_1,14,6.1,198,18,3.998
L_1,3,5.16,142,19,3.0014
L_1,3,4.22,98,20,1.9982
L_1,5,3.28,61,21,3.0014
L_1,0,3.28,41,22,3.0014
L_1,0,2.34,20,23,1.0016
L_1,0,2.34,15,0,1.0016
L_1,0,1.4,9,1,-0.9982
L_1,0,1.4,1,3,-2.998
L_1,0,1.4,1,4,-2.998
L_1,0,1.4,5,5,-2.998
L_1,1,1.4,32,6,-2.998
L_1,5,1.4,103,7,-2.998
L_1,6,2.34,224,8,-0.9982
L_1,2,3.28,122,9,-2.0014
L_1,14,4.22,55,10,-0.9982
L_1,7,7.98,59,11,3.998
L_1,14,9.86,72,12,9.9974
L_1,13,11.74,80,13,11.9972
L_1,17,13.62,65,14,13.997
L_1,35,13.62,82,15,13.997
L_1,26,13.62,96,16,13.997
L_1,11,13.62,244,17,13.997
L_1,20,10.8,202,18,11.0006
L_1,18,7.98,143,19,5.0012
L_1,10,9.86,108,20,9.9974
L_1,5,8.92,87,21,7.001
L_1,12,7.98,61,22,5.9978
L_1,2,9.86,31,23,9.9974
L_1,1,7.98,16,0,5.9978
L_1,0,7.98,6,1,5.0012
L_1,2,7.98,4,2,5.0012
L_1,3,7.98,1,3,5.9978
L_1,3,7.04,1,4,5.0012
L_1,1,7.04,11,5,5.9978
L_1,3,6.1,44,6,3.998
L_1,7,7.04,119,7,5.9978
L_1,18,7.04,267,8,5.9978
L_1,16,8.92,163,9,7.001
L_1,18,9.86,70,10,9.9974
L_1,19,12.68,71,11,13.0004
L_1,15,14.56,86,12,15.0002
L_1,15,17.38,108,13,18.0032
L_1,26,20.2,55,14,24.9992
L_1,15,20.2,91,15,24.0026
L_1,29,18.32,117,16,18.9998
L_1,18,19.26,256,17,20.003
L_1,11,17.38,211,18,18.0032
L_1,14,14.56,161,19,15.0002
L_1,8,14.56,131,20,15.0002
L_1,5,16.44,119,21,17.0
L_1,8,15.5,68,22,15.9968
L_1,4,13.62,40,23,13.997
L_1,12,12.68,20,0,13.0004
L_1,1,12.68,7,1,13.0004
L_1,2,12.68,5,2,13.0004
L_1,2,13.62,6,3,13.997
L_1,0,13.62,1,4,13.997
L_1,1,13.62,6,5,13.997
L_1,2,12.68,48,6,13.0004
L_1,8,11.74,108,7,11.9972
L_1,26,11.74,246,8,11.9972
L_1,15,11.74,154,9,11.9972
L_1,17,12.68,78,10,13.0004
L_1,31,12.68,82,11,13.0004
L_1,59,15.5,126,12,15.9968
L_1,45,20.2,131,13,24.9992
L_1,73,23.02,118,14,24.9992
L_1,55,23.02,117,15,24.9992
L_1,68,23.02,164,16,24.9992
L_1,52,23.02,275,17,24.9992
L_1,29,22.08,195,18,24.9992
L_1,16,21.14,146,19,24.9992
L_1,19,20.2,105,20,24.9992
L_1,11,19.26,61,21,20.003
L_1,19,17.38,88,22,18.0032
L_1,16,16.44,61,23,17.0
L_1,6,14.56,23,0,15.0002
L_1,10,13.62,21,1,13.997
L_1,3,12.68,14,2,13.0004
L_1,0,11.74,7,3,11.9972
L_1,0,10.8,3,4,11.0006
L_1,0,10.8,3,5,11.0006
L_1,3,10.8,3,6,11.0006
L_1,6,9.86,16,7,9.9974
L_1,9,9.86,36,8,9.9974
L_1,18,10.8,37,9,11.0006
L_1,34,11.74,72,10,11.9972
L_1,47,12.68,76,11,13.0004
L_1,38,12.68,81,12,13.0004
L_1,52,12.68,103,13,13.0004
L_2,102,13.62,94,14,13.997
L_2,84,12.68,87,15,13.0004
L_1,39,12.68,81,16,13.0004
L_1,36,11.74,91,17,11.9972
L_1,21,8.92,67,18,5.0012
L_1,5,7.98,54,19,3.998
L_1,9,7.04,38,20,3.0014
L_1,4,7.04,29,21,1.9982
L_1,2,6.1,42,22,1.0016
L_1,4,5.16,25,23,-0.0016
L_1,3,4.22,14,0,-2.0014
L_1,5,3.28,11,1,-2.998
L_1,0,3.28,17,2,-2.998
L_1,9,2.34,9,3,-4.0012
L_1,0,2.34,1,4,-4.0012
L_1,1,1.4,1,6,-4.0012
L_1,0,0.46,2,7,-4.9978
L_1,2,1.4,22,8,-0.9982
L_1,7,2.34,48,9,-2.0014
L_1,34,4.22,70,10,1.0016
L_1,72,6.1,89,11,3.998
L_1,62,6.1,120,12,5.0012
L_1,76,7.98,122,13,5.9978
L_2,108,8.92,104,14,7.001
L_1,66,8.92,102,15,7.9976
L_1,59,8.92,88,16,7.9976
L_1,60,7.98,86,17,7.001
L_1,30,7.98,71,18,5.9978
L_1,3,7.98,39,19,5.9978
L_1,12,7.98,30,20,7.9976
L_1,17,7.04,39,21,7.001
L_1,4,7.04,43,22,3.998
L_1,9,6.1,45,23,3.998
L_1,7,7.98,30,0,3.998
L_1,2,7.98,11,1,3.998
L_1,1,7.98,3,2,3.998
L_1,2,7.98,3,3,3.998
L_1,1,7.04,0,4,5.0012
L_1,1,7.98,2,5,7.9976
L_1,2,11.74,6,6,11.9972
L_1,3,11.74,16,7,11.9972
L_1,7,7.04,56,8,3.998
L_1,11,7.04,46,9,3.998
L_1,29,7.04,52,10,3.998
L_1,20,7.04,70,11,5.9978
L_1,26,7.04,67,12,5.0012
L_1,28,6.1,75,13,1.9982
L_1,15,7.04,101,14,3.998
L_1,11,6.1,76,15,1.9982
L_1,8,5.16,48,16,-0.0016
L_1,18,5.16,62,17,1.0016
L_1,2,3.28,64,18,-2.0014
L_1,0,3.28,49,19,-2.0014
L_1,0,3.28,29,20,-2.0014
L_1,1,2.34,33,21,-2.998
L_1,0,1.4,11,22,-4.9978
L_1,0,1.4,2,23,-4.9978
L_1,0,-2.36,7,6,-8.0008
L_1,0,-2.36,40,7,-8.0008
L_1,7,-2.36,107,8,-8.0008
L_1,5,-1.42,101,9,-8.0008
L_1,0,-0.48,44,10,-4.0012
L_1,7,-0.48,43,11,-0.9982
L_1,7,1.4,48,12,-0.9982
L_1,3,2.34,52,13,-0.9982
L_1,9,2.34,49,14,-0.9982
L_1,2,3.28,67,15,-0.9982
L_1,7,2.34,79,16,-0.9982
L_1,8,2.34,188,17,-2.0014
L_1,6,2.34,161,18,-0.9982
L_1,4,1.4,114,19,-4.0012
L_1,3,1.4,102,20,-2.998
L_1,2,1.4,80,21,-2.998
L_1,1,-0.48,76,22,-6.001
L_1,3,-0.48,18,23,-6.001
L_1,0,-1.42,6,0,-6.9976
L_1,0,-1.42,4,1,-6.001
L_1,0,-2.36,1,2,-6.001
L_1,0,-2.36,2,3,-6.9976
L_1,0,-2.36,8,5,-6.001
L_1,0,-2.36,36,6,-6.001
L_1,2,-2.36,94,7,-6.001
L_1,8,-1.42,227,8,-6.001
L_1,9,0.46,130,9,-2.0014
L_1,4,1.4,47,10,1.0016
L_1,16,3.28,53,11,1.0016
L_1,11,4.22,56,12,3.0014
L_1,9,6.1,78,13,5.0012
L_1,17,7.04,61,14,5.9978
L_1,18,7.98,54,15,7.001
L_1,15,7.98,79,16,7.9976
L_1,15,7.98,207,17,7.001
L_1,3,7.04,206,18,5.9978
L_1,6,6.1,135,19,5.9978
L_1,2,3.28,107,20,-0.0016
L_1,2,3.28,89,21,3.0014
L_1,1,3.28,60,22,3.0014
L_1,1,2.34,38,23,1.0016
L_1,0,2.34,11,0,1.0016
L_1,0,2.34,7,1,1.0016
L_1,0,1.4,4,2,-0.9982
L_1,0,1.4,2,3,-2.0014
L_1,1,1.4,3,5,-2.0014
L_1,0,1.4,58,6,-2.998
L_1,0,1.4,104,7,-2.998
L_1,8,3.28,244,8,-0.9982
L_1,4,3.28,133,9,-2.0014
L_1,8,4.22,49,10,-0.0016
L_1,8,7.04,71,11,3.0014
L_1,10,8.92,85,12,5.9978
L_1,16,9.86,72,13,9.9974
L_1,2,10.8,67,14,11.0006
L_1,5,10.8,58,15,11.0006
L_1,4,9.86,67,16,9.9974
L_1,9,8.92,168,17,7.001
L_1,5,7.98,132,18,3.998
L_1,3,7.98,112,19,3.998
L_1,2,7.98,87,20,3.998
L_1,7,7.98,76,21,3.998
L_1,5,7.98,50,22,5.0012
L_1,3,7.04,47,23,3.998
L_1,1,7.04,8,0,7.001
L_1,1,7.04,9,1,7.001
L_1,0,7.04,3,2,7.001
L_1,1,7.04,1,3,5.9978
L_1,1,7.04,5,5,5.9978
L_1,0,7.98,11,6,7.001
L_1,1,7.98,34,7,5.9978
L_1,3,8.92,70,8,7.001
L_1,3,7.98,111,9,3.998
L_1,7,11.74,42,10,11.9972
L_1,9,16.44,50,11,17.0
L_1,20,17.38,95,12,18.0032
L_1,6,17.38,77,13,18.0032
L_1,14,18.32,71,14,18.9998
L_1,5,13.62,50,15,13.997
L_1,11,7.04,91,16,3.0014
L_1,8,7.04,181,17,1.9982
L_1,7,7.04,150,18,3.0014
L_1,4,6.1,86,19,1.9982
L_1,2,6.1,60,20,1.0016
L_1,7,5.16,56,21,1.0016
L_1,7,4.22,43,22,-2.0014
L_1,2,4.22,37,23,-0.9982
L_1,3,3.28,25,0,-0.9982
L_1,2,3.28,25,1,-2.0014
L_1,3,2.34,9,2,-2.998
L_1,1,2.34,7,3,-0.9982
L_1,1,2.34,1,4,1.0016
L_1,1,2.34,9,5,-0.0016
L_1,1,2.34,6,6,1.9982
L_1,1,2.34,21,7,1.0016
L_1,2,3.28,55,8,3.0014
L_1,9,4.22,65,9,1.0016
L_1,14,6.1,71,10,3.998
L_1,26,6.1,100,11,5.9978
L_1,45,7.04,115,12,5.0012
L_1,38,7.98,136,13,5.0012
L_1,57,7.98,154,14,3.998
L_1,40,8.92,125,15,5.9978
L_1,41,8.92,130,16,5.9978
L_1,53,8.92,130,17,7.001
L_1,26,7.98,111,18,5.9978
L_1,30,7.04,64,19,3.998
L_1,8,6.1,60,20,3.998
L_1,9,5.16,59,21,1.9982
L_1,8,5.16,38,22,1.9982
L_1,5,5.16,29,23,1.0016
L_1,8,4.22,26,0,-0.0016
L_1,7,4.22,30,1,1.0016
L_1,2,4.22,20,2,1.9982
L_1,3,4.22,8,3,3.0014
L_1,0,3.28,2,4,-0.0016
L_1,2,3.28,1,6,3.0014
L_1,6,3.28,8,7,-0.0016
L_1,9,4.22,26,8,3.998
L_1,17,5.16,42,9,3.998
L_1,24,6.1,79,10,3.998
L_1,33,8.92,92,11,7.001
L_1,61,10.8,132,12,11.0006
L_1,90,11.74,169,13,11.9972
L_1,105,12.68,177,14,13.0004
L_1,98,13.62,163,15,13.997
L_1,98,14.56,170,16,15.0002
L_1,66,11.74,121,17,11.9972
L_1,24,10.8,103,18,11.0006
L_1,16,10.8,86,19,11.0006
L_1,9,10.8,72,20,11.0006
L_1,8,9.86,61,21,9.9974
L_1,2,9.86,67,22,9.9974
L_1,6,8.92,53,23,7.001
L_1,5,8.92,25,0,7.9976
L_1,1,7.98,7,1,3.998
L_1,0,7.04,1,3,5.0012
L_1,1,7.98,4,5,7.9976
L_1,1,7.98,27,6,7.001
L_1,2,8.92,90,7,7.9976
L_1,13,7.98,242,8,3.998
L_1,15,11.74,127,9,11.9972
L_1,13,16.44,79,10,17.0
L_1,13,18.32,74,11,18.9998
L_1,0,18.32,36,12,18.9998
L_1,1,13.62,31,13,13.997
L_1,1,11.74,24,14,11.9972
L_1,0,11.74,35,15,11.9972
L_1,2,11.74,40,16,11.9972
L_1,2,10.8,77,17,11.0006
L_1,4,13.62,127,18,13.997
L_1,1,12.68,79,19,13.0004
L_1,0,12.68,45,20,13.0004
L_1,2,9.86,78,21,9.9974
L_1,4,7.98,72,22,3.998
L_1,0,7.04,45,23,3.0014
L_1,0,6.1,7,0,1.9982
L_1,0,4.22,3,1,-0.9982
L_1,0,3.28,4,2,-2.0014
L_1,0,2.34,2,3,-2.0014
L_1,0,2.34,1,4,-2.0014
L_1,1,1.4,1,5,-4.0012
L_1,0,1.4,46,6,-4.0012
L_1,2,1.4,105,7,-4.0012
L_1,10,1.4,204,8,-4.0012
L_1,8,2.34,116,9,-2.998
L_1,13,3.28,55,10,-2.0014
L_1,8,5.16,48,11,1.9982
L_1,6,6.1,80,12,3.998
L_1,13,7.04,65,13,7.001
L_1,18,7.04,61,14,5.9978
L_1,7,7.98,57,15,7.9976
L_1,10,7.98,92,16,7.001
L_1,12,7.98,230,17,7.001
L_1,10,7.04,214,18,5.0012
L_1,4,6.1,115,19,3.998
L_1,2,6.1,86,20,5.0012
L_1,8,4.22,55,21,3.998
L_1,3,3.28,44,22,1.9982
L_1,2,3.28,23,23,-0.9982
L_1,3,2.34,5,0,-0.9982
L_1,0,2.34,4,1,-0.9982
L_1,0,2.34,2,2,-0.9982
L_1,3,2.34,1,3,-2.0014
L_1,1,1.4,0,4,-2.0014
L_1,0,2.34,5,5,-2.0014
L_1,1,2.34,39,6,-2.0014
L_1,2,2.34,108,7,-2.0014
L_1,13,3.28,243,8,-2.0014
L_1,7,5.16,141,9,1.0016
L_1,11,7.04,65,10,3.998
L_1,8,7.98,65,11,3.998
L_1,20,10.8,62,12,11.0006
L_1,35,15.5,90,13,15.9968
L_1,21,16.44,75,14,17.0
L_1,19,17.38,91,15,18.0032
L_1,27,17.38,112,16,18.0032
L_1,30,15.5,238,17,15.9968
L_1,8,13.62,193,18,13.997
L_1,6,10.8,144,19,11.0006
L_1,9,8.92,86,20,5.9978
L_1,3,7.98,68,21,3.0014
L_1,4,6.1,44,22,1.0016
L_1,0,4.22,22,23,-2.0014
L_1,3,3.28,10,0,-2.998
L_1,0,3.28,1,1,-2.998
L_1,1,1.4,2,2,-4.9978
L_1,0,1.4,1,3,-4.9978
L_1,0,-0.48,1,4,-8.0008
L_1,1,-1.42,7,5,-8.0008
L_1,1,-1.42,34,6,-8.0008
L_1,1,-2.36,110,7,-10.0006
L_1,4,-1.42,216,8,-8.0008
L_1,10,-0.48,135,9,-6.9976
L_1,7,0.46,49,10,-4.0012
L_1,10,1.4,40,11,-0.9982
L_1,7,2.34,65,12,-0.9982
L_1,13,2.34,67,13,1.0016
L_1,18,3.28,60,14,1.0016
L_1,6,3.28,62,15,3.0014
L_1,6,4.22,65,16,3.998
L_1,17,4.22,185,17,3.998
L_1,6,3.28,161,18,-2.0014
L_1,5,1.4,101,19,-2.998
L_1,1,1.4,69,20,-0.9982
L_1,3,0.46,48,21,-2.0014
L_1,3,1.4,50,22,1.0016
L_1,0,0.46,23,23,-2.0014
L_1,0,1.4,12,0,-2.998
L_1,0,0.46,4,1,-4.0012
L_1,0,0.46,2,2,-4.0012
L_1,0,0.46,1,3,-4.9978
L_1,1,0.46,0,4,-4.0012
L_1,0,-0.48,7,5,-4.0012
L_1,1,-0.48,28,6,-2.998
L_1,0,-0.48,83,7,-4.0012
L_1,6,0.46,222,8,-2.998
L_1,12,2.34,138,9,-0.9982
L_1,10,3.28,56,10,-0.9982
